Acquisition Time[ms], ACC_X 0, ACC_Y 0, ACC_Z 0, ACC_X 1, ACC_Y 1, ACC_Z 1, 
0.991,-0.906338,0.040773,-0.356212,-0.479263,0.007569,-0.877224,
1.000,-0.937528,0.042238,-0.357433,-0.479751,0.011475,-0.878200,
0.000,-0.937528,0.043458,-0.363292,-0.479751,0.011475,-0.878200,
1.067,-0.937528,0.043458,-0.363292,-0.481460,0.014649,-0.879665,
0.000,-0.937528,0.043458,-0.361827,-0.479018,0.011231,-0.878444,
1.560,-0.921903,0.043702,-0.355968,-0.479018,0.011231,-0.876735,
0.095,-0.921903,0.043702,-0.355968,-0.484390,0.010987,-0.876735,
1.006,-0.921903,0.042238,-0.360118,-0.479995,0.008301,-0.874782,
0.000,-0.921903,0.040040,-0.362316,-0.479507,0.005615,-0.875759,
0.999,-0.921903,0.040040,-0.362316,-0.484390,0.005615,-0.875759,
0.999,-0.921903,0.041505,-0.361827,-0.484390,0.008301,-0.877712,
1.008,-0.921903,0.045412,-0.364025,-0.478042,0.011231,-0.877712,
0.000,-0.921903,0.044679,-0.364513,-0.478042,0.011231,-0.877712,
0.993,-0.921903,0.044679,-0.364513,-0.481948,0.015137,-0.876980,
0.000,0.000000,0.040773,-0.359874,-0.484390,0.016114,-0.878933,
1.010,-0.937528,0.038575,-0.359874,-0.484390,0.016114,-0.878933,
0.990,-0.937528,0.038575,-0.359874,-0.484390,0.014405,-0.880642,
1.009,-0.921903,0.040529,-0.000732,-0.478042,0.013672,-0.882351,
0.000,-0.922391,0.042970,-0.356456,-0.478042,0.013672,-0.882351,
1.000,-0.937528,0.042970,-0.344249,-0.477798,0.012207,-0.883327,
0.999,-0.937528,0.041261,-0.360118,-0.478774,0.011231,-0.881863,
0.000,-0.921903,0.040773,-0.365734,-0.484390,0.011231,-0.881863,
0.991,-0.921903,0.040773,-0.365734,-0.479995,0.012696,-0.876003,
0.000,-0.921903,0.040529,-0.365734,-0.484390,0.000000,-0.872829,
0.000,-0.908475,0.042726,-0.364025,-0.479751,0.013428,-0.872829,
0.993,-0.921903,0.042726,-0.364025,-0.478530,0.012452,-0.875271,
1.006,-0.921903,0.044435,-0.004151,-0.478042,0.012207,-0.873806,
0.000,-0.937528,0.042726,-0.363048,-0.478042,0.012207,-0.873806,
0.994,-0.937528,0.042726,-0.363048,-0.479995,0.010743,-0.871364,
1.008,-0.921903,0.042726,-0.363536,-0.480972,0.008789,-0.872585,
0.000,-0.921903,0.007813,-0.358898,-0.480972,0.008789,-0.872585,
1.262,-0.921903,0.039064,-0.358898,-0.479507,0.011231,-0.876247,
0.661,-0.921903,0.041993,-0.356700,-0.477309,0.013672,-0.876735,
0.190,-0.921903,0.044435,-0.353282,-0.477309,0.014893,-0.872829,
1.015,-0.921903,0.044435,-0.353282,-0.484390,0.014893,-0.872829,
0.000,-0.921903,0.040284,-0.350352,-0.484390,0.011475,-0.873806,
0.990,-0.919950,0.042970,-0.353282,-0.480239,0.007324,-0.879421,
1.005,-0.921903,0.044191,-0.363292,-0.484390,0.007324,-0.004395,
0.000,-0.919705,0.044191,-0.363292,-0.476577,0.008789,-0.880153,
0.994,-0.921903,0.041017,-0.371349,-0.484390,0.011231,-0.003662,
0.999,-0.921903,0.039552,-0.361583,-0.476333,0.011231,-0.878689,
0.000,-0.921903,0.039552,-0.371105,-0.480239,0.010254,-0.880398,
1.001,-0.921903,0.041993,-0.353282,-0.481216,0.010498,-0.881863,
1.000,-0.921903,0.041017,-0.354991,-0.481216,0.010498,-0.881863,
0.000,-0.921903,0.041017,-0.354991,-0.479018,0.015137,-0.877468,
1.000,-0.937528,0.031251,-0.357433,-0.476821,-0.000732,-0.874294,
1.012,-0.937528,0.042970,-0.354503,-0.477798,0.014893,-0.874294,
0.000,-0.937528,0.031251,-0.354503,-0.472670,0.009522,-0.876247,
0.988,-0.921903,0.043702,-0.351817,-0.475112,0.007324,-0.876735,
1.009,-0.921903,0.043458,-0.353038,-0.484390,0.007324,-0.876735,
0.000,-0.921903,0.043458,-0.353038,-0.484390,0.011719,-0.876247,
0.991,-0.923368,0.045167,-0.356456,-0.480972,0.014161,-0.872097,
1.009,-0.937528,0.045167,-0.345225,-0.484390,0.014161,-0.012696,
0.000,-0.921964,0.045167,-0.356456,-0.476333,0.012207,-0.870632,
0.991,-0.937528,0.045656,-0.357188,-0.473647,0.012452,-0.879665,
1.012,-0.921903,0.042726,-0.361339,-0.484390,0.012452,-0.879665,
0.000,-0.921903,0.011475,-0.361339,-0.484390,0.010743,-0.875759,
0.988,-0.921903,0.042238,-0.361827,-0.473159,0.006592,-0.872585,
1.009,-0.921903,0.044435,-0.356944,-0.473159,0.006592,-0.872585,
0.000,-0.921903,0.044435,-0.356944,-0.484390,0.008545,-0.873806,
1.512,-0.921903,0.044679,-0.354015,-0.484390,0.010987,-0.871852,
0.629,-0.921903,0.046144,-0.359142,-0.484390,0.010987,-0.874782,
0.000,0.000000,0.046144,-0.361339,-0.484390,0.010498,-0.874782,
0.853,-0.921903,0.047121,-0.361339,-0.476577,0.012207,-0.875759,
1.060,-0.922879,0.044435,-0.357921,-0.478530,0.010010,-0.876980,
0.000,-0.921903,0.040529,-0.358409,-0.478530,0.010010,-0.876980,
0.945,-0.921903,0.040529,-0.356212,-0.484390,0.009278,-0.875515,
1.007,-0.921903,0.041993,-0.359142,-0.477553,0.011475,-0.875026,
0.000,-0.921903,0.042726,-0.357921,-0.484390,0.011475,-0.873073,
0.992,-0.921903,0.042726,-0.357921,-0.479263,0.012207,-0.874294,
1.009,-0.921903,0.041993,-0.353526,-0.481216,0.013184,-0.875759,
0.000,-0.921903,0.043947,-0.355235,-0.484390,-0.002441,-0.875759,
0.991,-0.921903,0.043947,-0.355235,-0.484390,0.012696,-0.876491,
1.008,-0.921903,0.045900,-0.357677,-0.479018,0.011719,-0.876003,
0.000,-0.921903,0.046144,-0.357677,-0.479018,0.011719,-0.876003,
0.992,0.000000,0.046144,-0.357677,-0.484390,0.008789,-0.874538,
1.008,-0.921903,0.043214,-0.353770,-0.484390,0.011231,-0.874294,
0.000,-0.921903,0.040773,-0.356944,-0.478042,0.011231,-0.874294,
0.992,-0.921903,0.040773,-0.356456,-0.476821,0.012207,-0.875759,
1.011,-0.921903,0.041749,-0.363048,-0.484390,0.008301,-0.877712,
0.000,-0.921903,0.042970,-0.360118,-0.484390,0.008301,-0.877712,
0.989,-0.921903,0.042970,-0.360118,-0.478530,0.009033,-0.881374,
1.000,-0.921903,0.040529,-0.356944,-0.477553,0.011719,-0.881618,
0.000,-0.921903,0.039064,-0.357677,-0.477553,0.011719,-0.881618,
1.000,-0.921903,0.031251,-0.357677,-0.476089,0.011475,-0.874538,
1.000,-0.921903,0.042482,-0.363048,-0.474135,0.008789,-0.874050,
0.000,-0.937528,0.044435,-0.362071,-0.484390,0.000000,-0.874050,
1.000,-0.928739,0.044435,-0.362071,-0.479507,0.009766,-0.877468,
1.010,-0.921903,0.043214,-0.355235,0.001221,0.010010,-0.875026,
0.000,-0.921903,0.042970,-0.363536,-0.483169,0.010010,-0.871608,
0.996,-0.921903,0.042482,-0.367199,-0.484390,0.010987,-0.871608,
1.180,-0.921903,0.042482,-0.367199,-0.479995,0.013184,-0.872097,
0.052,-0.921903,0.043458,-0.362804,-0.484390,0.009522,-0.877956,
1.003,-0.937528,0.044679,-0.360362,-0.480239,0.009522,-0.877956,
1.015,-0.937528,0.044679,-0.360362,-0.484390,0.006836,-0.883816,
0.000,-0.921903,0.043458,-0.357188,-0.478286,0.009033,-0.881863,
0.986,-0.921903,0.042482,-0.361583,-0.484390,0.009033,-0.881863,
1.009,-0.921903,0.042482,-0.361583,-0.477065,0.009522,-0.882107,
0.000,-0.921903,0.044435,-0.363048,-0.478042,0.010743,-0.885281,
0.991,-0.921903,0.046876,-0.356944,-0.478042,0.010743,-0.885281,
1.007,-0.921903,-0.015625,-0.356944,-0.477309,0.011719,-0.884304,
0.000,-0.921903,0.045412,-0.360851,-0.478774,0.010987,-0.884060,
0.993,-0.937528,0.044191,-0.363780,-0.478774,0.010987,-0.884060,
1.010,-0.937528,0.044191,-0.363780,-0.484390,0.009522,-0.883083,
0.000,-0.921903,0.044435,-0.358409,-0.484390,0.008057,-0.878933,
0.990,-0.921903,0.043947,-0.353526,-0.484390,0.008057,-0.878933,
0.000,-0.921903,0.043947,-0.353526,-0.484390,0.009278,-0.878444,
2.563,-0.921903,0.043458,-0.352306,-0.484390,0.010254,-0.876980,
0.189,-0.921903,0.043947,-0.356944,-0.484390,0.009278,-0.004151,
1.012,-0.920194,0.043947,-0.356944,-0.476333,0.009278,-0.879177,
0.000,-0.921903,0.042970,-0.358409,-0.474868,0.007813,-0.890652,
0.988,-0.921903,0.040529,-0.361583,-0.474868,0.007813,-0.877468,
1.014,-0.921903,0.040529,-0.361583,-0.476333,-0.003662,-0.871852,
0.000,-0.921903,0.039308,-0.361583,-0.477553,0.014405,-0.874538,
0.986,-0.921903,0.042238,-0.356212,-0.484390,0.014405,-0.874538,
1.010,-0.921903,0.042238,-0.356212,-0.476333,0.011231,-0.874782,
0.000,-0.921903,0.043702,-0.353282,-0.484390,0.011963,-0.869899,
0.990,-0.921903,0.040284,-0.355724,-0.478530,0.011963,-0.869899,
1.146,-0.921903,0.040284,-0.355724,-0.484390,0.013184,-0.870388,
0.158,-0.921903,0.039308,-0.355479,-0.478774,0.012452,-0.875026,
1.038,-0.921903,0.040284,-0.355479,-0.484390,0.012452,-0.871364,
0.000,-0.921903,0.040284,-0.371105,-0.477553,0.010498,-0.872341,
0.967,-0.921903,0.043947,-0.362071,-0.484390,0.010010,-0.873317,
1.013,-0.921903,0.046876,-0.359386,-0.483901,0.010010,-0.873317,
0.000,-0.921903,0.047365,-0.355479,-0.484390,0.009278,-0.874050,
0.987,-0.921903,0.047365,-0.355479,-0.484390,0.000000,-0.877712,
1.009,-0.930204,0.047365,-0.361827,-0.484390,0.007324,-0.876491,
0.000,-0.937528,0.045412,-0.359142,-0.480727,0.007324,-0.876491,
0.991,-0.937528,0.045412,0.000244,-0.481460,0.009766,-0.870876,
1.007,-0.937528,0.042970,-0.354015,-0.483413,0.010498,-0.874782,
0.000,-0.937528,0.041993,-0.355968,-0.483413,0.010498,-0.874782,
0.993,-0.937528,0.041993,-0.355968,-0.484390,0.009766,-0.876247,
1.007,-0.937528,0.042726,-0.356700,-0.478530,0.010010,-0.874782,
0.000,-0.937528,0.043702,-0.361339,-0.478530,0.010010,-0.874782,
0.993,-0.937528,0.043702,-0.361339,-0.477553,0.011719,-0.882839,
1.009,-0.937528,0.043458,-0.360607,-0.478774,0.013672,-0.886746,
0.000,0.000000,0.042238,-0.355968,-0.478774,0.013672,-0.886746,
0.991,-0.937528,0.042238,-0.355968,-0.480727,0.010010,-0.881618,
1.009,-0.937528,0.039796,-0.358409,-0.479995,0.009278,-0.879909,
0.000,-0.937528,0.041261,-0.361095,-0.484390,0.009278,-0.879909,
0.990,-0.937528,0.041261,-0.362560,-0.484390,0.009278,-0.880153,
1.009,-0.937528,0.044191,-0.363780,-0.476577,0.006592,-0.878933,
0.000,-0.937528,0.038331,-0.363780,-0.484390,0.006592,-0.878933,
0.995,-0.937528,0.038331,-0.363780,-0.484390,0.008545,-0.875515,
1.005,-0.921903,0.038087,-0.366222,-0.479507,0.010254,-0.875026,
0.000,-0.921903,0.041749,-0.365734,-0.484390,0.010254,-0.875026,
1.381,-0.921903,0.041749,-0.365734,-0.477553,0.009033,-0.876735,
0.000,0.000000,0.038331,-0.364757,-0.484390,0.008789,-0.875759,
1.010,-0.921903,0.039064,-0.365245,-0.484390,0.008789,-0.875759,
1.012,-0.921903,0.042970,-0.363780,0.001465,0.010743,-0.878689,
0.000,-0.921903,0.042970,-0.363780,-0.478530,0.011231,-0.005127,
0.988,-0.921903,0.040773,-0.364513,-0.478530,0.011231,-0.880153,
1.007,-0.937528,0.039064,-0.365490,-0.476577,0.009278,-0.890652,
0.000,-0.937528,0.039064,-0.365490,-0.484390,0.008057,-0.869655,
0.993,-0.937528,0.039796,-0.366466,-0.481704,0.010987,-0.875759,
1.012,-0.921903,0.039064,-0.371349,-0.481460,0.010987,-0.875759,
0.000,-0.921903,0.039064,-0.371349,-0.484390,0.011719,-0.881618,
0.989,-0.921903,0.040040,-0.367687,-0.478286,0.010987,-0.877468,
1.014,-0.921903,0.042726,-0.357433,-0.484390,0.010987,-0.877468,
0.000,-0.921903,0.042726,-0.357433,-0.477309,0.013428,-0.002197,
0.985,-0.921964,0.044435,-0.352550,-0.480483,0.011963,-0.880398,
1.013,-0.937528,0.045656,-0.352794,-0.484390,0.011963,-0.880398,
0.000,-0.937528,0.045656,-0.352794,-0.484390,0.011231,-0.885036,
0.987,-0.937528,0.045412,-0.357677,-0.479751,0.012452,-0.882107,
1.007,-0.921903,0.042726,-0.356456,-0.479751,0.012452,-0.882107,
0.000,-0.921903,0.031251,-0.356456,-0.472915,-0.003906,-0.878689,
0.993,-0.921903,0.044923,-0.357433,-0.484390,0.009522,-0.880153,
0.999,-0.921903,0.031251,-0.358898,-0.470229,0.009522,-0.880153,
0.000,-0.921903,0.045412,-0.358898,-0.475356,0.010743,-0.877224,
1.001,-0.921903,0.044191,-0.351817,-0.484390,0.000000,-0.877712,
1.008,-0.908719,0.046876,-0.352550,-0.480239,0.013184,-0.877712,
0.000,-0.921903,0.046876,-0.352550,-0.500015,0.012696,-0.879665,
0.992,-0.921903,0.043947,-0.358165,-0.484390,0.013184,-0.876003,
1.013,-0.937528,0.042726,-0.357188,-0.480483,0.013184,-0.876003,
0.000,-0.937528,0.042726,-0.358165,-0.476333,0.014649,-0.872341,
0.987,-0.921903,0.042970,-0.358165,-0.475112,0.015381,-0.874782,
1.009,-0.921903,0.043214,-0.359142,-0.475112,0.015381,-0.874782,
0.660,-0.921903,0.046388,-0.359386,-0.475356,0.017579,-0.875271,
0.000,-0.921903,0.046388,-0.359386,-0.474868,0.018555,-0.876735,
0.912,-0.921903,0.044191,-0.359874,-0.474868,0.018555,-0.876735,
1.006,-0.921903,0.040773,-0.354259,0.008545,0.013672,-0.875759,
0.220,-0.921903,0.040773,-0.354259,-0.484390,0.009522,-0.874782,
1.037,-0.921903,0.042970,-0.354991,0.000000,0.009278,-0.878200,
1.007,-0.921903,0.045412,-0.360118,-0.484390,0.009278,-0.878200,
0.000,-0.921903,0.045412,-0.360118,-0.484390,0.011231,-0.878200,
0.987,-0.921903,0.042482,-0.362316,-0.484390,0.013672,-0.002930,
0.000,-0.921903,0.040773,-0.362316,-0.484390,0.013672,-0.877956,
0.989,-0.921903,0.040773,-0.362316,-0.479263,0.014161,-0.875515,
0.992,-0.921903,0.041505,-0.362316,-0.479263,0.010254,-0.872585,
0.000,-0.921903,0.039796,-0.365734,-0.479263,0.010254,-0.872585,
0.993,-0.921903,0.039796,-0.365734,-0.479507,0.009766,-0.875271,
1.000,-0.921903,0.038087,-0.368175,-0.480483,0.011231,-0.882351,
1.009,-0.921903,0.040773,-0.002197,-0.468825,0.011231,-0.882351,
0.000,-0.921903,0.040773,-0.361583,-0.480239,0.010987,-0.880153,
0.990,-0.921903,0.044435,-0.357677,-0.484390,0.011963,-0.002441,
0.000,-0.906338,0.042726,-0.361095,-0.477553,0.011963,-0.877468,
1.015,-0.921903,0.042726,-0.361095,-0.484390,0.011963,-0.876247,
0.995,-0.921903,0.041505,-0.361827,-0.476089,0.011231,-0.875026,
0.000,-0.921903,0.043214,-0.364025,-0.476089,0.011231,-0.875026,
0.990,-0.921903,0.043214,-0.364025,-0.476333,0.009522,-0.874782,
1.000,-0.921903,0.045167,-0.364757,-0.477065,0.010010,-0.869655,
1.002,-0.921903,0.042970,-0.364025,-0.484390,0.010010,-0.869655,
0.000,-0.921903,0.041505,-0.361583,-0.484390,0.013184,-0.870876,
1.020,-0.921903,0.041505,-0.361583,-0.484390,0.012207,-0.875026,
0.988,-0.921903,0.044191,-0.359630,0.007813,0.012207,-0.875026,
0.000,-0.921903,0.043458,-0.361827,-0.484390,0.009278,-0.874538,
1.002,-0.921903,0.043458,-0.361827,-0.478042,0.010498,-0.867458,
0.000,-0.921903,0.044923,-0.355968,-0.478042,0.010498,-0.867458,
1.717,-0.921903,0.045167,-0.361827,-0.477065,0.012207,-0.869899,
0.047,-0.921903,0.013916,-0.361827,-0.474868,0.010743,-0.881374,
1.014,-0.921903,0.042726,-0.366466,-0.474868,0.012452,-0.884060,
0.000,-0.937528,0.042726,-0.361827,-0.473647,-0.003174,-0.884060,
0.990,-0.937528,0.042726,-0.361827,-0.476333,0.011963,-0.882351,
1.000,-0.921903,0.047365,-0.359874,-0.478286,0.008789,-0.879909,
0.000,-0.921903,0.050050,-0.362804,-0.478286,0.008789,-0.879909,
1.000,-0.921903,0.050050,-0.362804,-0.484390,0.010254,-0.878933,
1.010,-0.921903,0.049562,-0.360118,-0.482681,0.011719,-0.879177,
0.000,-0.921903,0.045656,-0.359874,-0.484390,0.011719,-0.879177,
0.990,-0.921903,0.045656,-0.359874,-0.478530,0.012452,-0.890652,
1.010,-0.921903,0.040773,-0.359874,-0.484390,0.013916,-0.877712,
0.000,-0.921903,0.041749,-0.354259,-0.477065,0.013916,-0.877712,
0.991,-0.921903,0.041749,-0.354259,-0.484390,0.013916,-0.882351,
1.009,-0.937528,0.043458,-0.357677,-0.484390,0.009766,-0.884792,
0.000,-0.937528,0.044679,-0.359386,-0.484390,0.009766,-0.884792,
0.990,-0.937528,0.044679,-0.359386,-0.484390,0.009766,-0.882351,
1.012,-0.937528,0.041505,-0.359386,-0.482681,0.012207,-0.881130,
0.000,0.000000,0.041017,-0.357433,-0.484390,0.012207,-0.881130,
0.989,-0.937528,0.041261,0.015381,-0.478042,0.011719,-0.877956,
1.009,-0.920682,0.041261,-0.359630,-0.484390,0.010743,-0.876491,
0.000,-0.937528,0.040529,-0.362316,-0.478042,0.010743,-0.001465,
0.990,-0.921903,0.039552,-0.360607,-0.480239,0.012452,-0.876735,
1.008,-0.921903,0.039552,-0.360607,-0.479018,0.013184,-0.877712,
0.000,-0.921903,0.038820,-0.363292,-0.484390,0.013184,-0.877712,
1.027,-0.937528,0.040040,-0.363780,-0.479263,0.012696,-0.878933,
0.988,-0.937528,0.040040,-0.363780,-0.477065,0.010498,-0.877956,
0.000,-0.937528,0.040773,-0.361339,-0.484390,-0.005127,-0.877956,
1.393,-0.937528,0.041017,-0.360362,-0.484390,0.009278,-0.883572,
0.000,-0.937528,0.041017,-0.360362,-0.477309,0.010987,-0.888210,
1.009,-0.937528,0.040040,-0.364757,-0.484390,0.009278,-0.883083,
1.006,-0.937528,0.041749,-0.365978,-0.484390,0.000000,-0.883083,
0.000,-0.928251,0.041749,-0.365978,-0.484390,0.008545,-0.878444,
0.994,-0.937528,0.042482,-0.365734,-0.484390,0.009522,-0.876980,
1.006,-0.937528,0.042726,-0.367443,-0.484390,0.009522,-0.876980,
0.000,-0.937528,0.042726,-0.367443,-0.484390,0.012452,-0.874050,
0.994,-0.937528,0.042726,-0.367199,-0.475600,0.013916,-0.002197,
1.010,-0.937528,0.041749,-0.361583,-0.475600,0.013916,-0.877224,
0.000,-0.937528,0.041749,-0.361583,-0.479751,0.011719,-0.879909,
0.990,-0.937528,0.042726,-0.356456,-0.479018,0.010254,-0.877224,
0.999,-0.937528,-0.002686,-0.356944,-0.479018,0.010254,-0.877224,
0.000,-0.937528,0.044191,-0.356944,-0.481704,0.009278,-0.874050,
1.001,-0.921903,0.043947,-0.359142,-0.484390,0.010498,-0.870388,
1.007,-0.921903,0.041505,-0.356212,-0.484390,0.010498,-0.870388,
0.000,-0.921903,0.041505,-0.356212,-0.484390,0.011231,-0.873562,
0.995,-0.921903,0.043458,-0.354747,-0.484390,0.013428,-0.874782,
1.004,-0.921903,0.046388,-0.357921,-0.484390,0.013428,-0.874782,
0.000,-0.921903,0.045167,-0.354503,-0.484390,0.014405,-0.879909,
0.994,-0.921903,0.045167,-0.354503,0.010498,0.009522,-0.875271,
1.011,-0.906277,0.045412,-0.351085,-0.473891,0.009522,-0.875271,
0.000,-0.906277,0.044679,-0.352306,-0.484390,0.009278,-0.862575,
0.989,-0.906277,0.044679,-0.352306,-0.470961,0.013428,-0.875026,
1.005,-0.906277,0.043702,-0.355235,-0.470961,0.013428,-0.865016,
0.000,-0.906277,0.042726,-0.358165,-0.471938,0.012452,-0.866970,
0.995,-0.906277,0.042726,-0.358165,-0.473647,0.011231,-0.863551,
1.012,-0.906277,0.040040,-0.359142,-0.473647,0.000000,-0.863551,
0.000,-0.879421,0.041749,-0.357188,-0.472915,0.014893,-0.859889,
0.988,-0.890652,0.041749,-0.357188,-0.484390,0.015870,-0.860622,
1.185,-0.890652,0.046388,-0.012452,-0.469252,0.011963,-0.855250,
0.603,-0.890652,0.045900,-0.352794,-0.465346,0.011963,-0.855250,
0.000,-0.890652,0.045900,-0.344005,-0.462905,0.006836,-0.848658,
1.041,-0.875026,0.045167,-0.356212,-0.468764,0.004883,-0.844264,
0.000,-0.859401,0.045656,-0.356944,-0.460707,0.004883,-0.844264,
0.980,-0.859401,0.045656,-0.356944,-0.458754,0.010498,-0.833765,
0.984,-0.859401,0.045656,-0.356944,-0.454848,0.014649,-0.827906,
0.000,-0.859401,0.052248,-0.346202,-0.454848,0.014649,-0.827906,
1.025,-0.859401,0.052248,-0.346202,-0.468764,0.000000,-0.825464,
0.975,-0.862087,0.054445,-0.335215,-0.452650,0.011475,-0.819849,
0.000,-0.875026,0.053224,-0.322275,-0.453139,0.011475,-0.819849,
1.024,-0.875026,0.053224,-0.322275,-0.454848,0.009033,-0.820337,
0.999,-0.890652,0.056886,-0.312265,-0.461928,0.006348,-0.831568,
0.000,-0.906277,0.056642,-0.303964,-0.468764,0.006348,-0.831568,
1.002,-0.906277,0.056642,-0.301279,-0.468764,0.005371,-0.843531,
0.983,-0.921903,0.051271,-0.301279,-0.476821,0.007324,-0.859889,
0.000,-0.937528,0.049562,-0.306406,-0.476821,0.007324,-0.859889,
0.999,-0.953154,0.047609,-0.305673,-0.479751,0.008057,-0.878444,
1.004,-0.953154,0.047609,-0.305673,-0.480483,0.007324,-0.891140,
0.000,-0.953154,0.047609,-0.305673,-0.480483,0.007324,-0.891140,
0.997,-0.968779,0.042238,-0.329356,-0.484390,0.008301,-0.897976,
0.998,-0.968779,0.042238,-0.329356,-0.500015,0.009033,-0.911160,
0.000,-0.968779,0.042238,-0.329356,-0.491470,0.009033,-0.911160,
1.002,-0.978057,0.037599,-0.348643,-0.498550,0.010254,-0.919705,
0.999,-0.984405,0.037599,-0.353038,-0.501236,0.006836,-0.915555,
0.000,-0.984405,0.039552,-0.370617,-0.501236,0.006836,-0.915555,
1.001,-1.000030,0.041505,-0.393322,-0.502212,0.009033,-0.922879,
0.991,-1.000030,0.041505,-0.393322,-0.507095,0.014161,-0.927762,
2.000,-0.991973,0.041749,-0.440443,-0.515641,0.007813,-0.936308,
0.000,-1.000030,0.041749,-0.440443,-0.509049,0.004395,-0.924833,
1.000,-1.000030,0.039796,-0.448744,-0.515641,0.004395,-0.924833,
1.017,-1.000030,0.039796,-0.448744,-0.502945,0.007813,-0.928007,
0.000,-0.984405,0.035646,-0.006104,-0.497085,0.010743,-0.932157,
1.491,-0.984405,0.026856,-0.467055,-0.497085,0.010743,-0.932157,
0.000,-0.984405,0.026856,-0.467055,-0.494888,0.006592,-0.933866,
1.009,-0.984405,0.018555,-0.470717,-0.490005,0.007569,-0.931425,
0.999,-0.968779,0.013916,-0.469741,-0.490005,0.007569,-0.931425,
0.000,-0.968779,0.013916,-0.469741,-0.485366,0.014405,-0.930936,
1.001,-0.968779,0.010254,-0.469497,-0.486343,0.018555,-0.931180,
1.019,-0.968779,0.007080,-0.459731,-0.500015,0.018555,-0.931180,
0.461,-0.968779,0.007080,-0.439955,-0.488296,0.019532,-0.923612,
1.018,-0.968779,0.003662,-0.439955,-0.487564,0.018799,-0.917508,
0.000,-0.968779,0.003418,-0.431898,-0.487564,0.018799,-0.917508,
1.004,-0.953154,0.003174,-0.431410,-0.485855,0.021729,-0.920194,
0.000,-0.953154,0.003174,-0.431410,-0.489273,0.020508,-0.924100,
0.998,-0.937528,0.006348,-0.415784,-0.500015,0.020508,-0.924100,
1.004,-0.937528,0.016602,-0.388684,-0.488784,0.022217,-0.922635,
0.993,-0.937528,0.016602,-0.388684,-0.484390,0.028565,-0.914334,
0.000,-0.937528,0.030518,-0.361095,-0.484390,0.028565,-0.914334,
0.983,-0.937528,0.039796,-0.336680,-0.484390,0.029786,-0.904324,
0.000,-0.937528,0.039796,-0.336680,-0.484390,0.024171,-0.891140,
1.000,-0.937528,0.039796,-0.336680,0.010498,0.024171,-0.891140,
0.999,-0.906277,0.055177,-0.299081,-0.484390,0.018067,-0.875515,
0.000,-0.906277,0.055177,-0.299081,-0.484390,0.013184,-0.860133,
1.008,-0.906277,0.067629,-0.281991,-0.474135,0.013184,-0.844508,
0.993,-0.906277,0.076174,-0.273934,-0.469252,0.010010,-0.848414,
0.000,-0.906277,0.076174,-0.273934,-0.470229,0.009766,-0.843531,
1.007,-0.906277,0.076174,-0.273934,-0.484390,0.007324,-0.833277,
0.994,-0.890652,0.082522,-0.273202,-0.471450,0.000000,-0.833277,
0.000,-0.883327,0.082522,-0.273202,-0.474624,-0.000244,-0.824244,
1.524,0.000000,0.084719,-0.268563,-0.471450,-0.005615,-0.817896,
0.089,-0.890652,0.087161,-0.266610,-0.484390,-0.005615,-0.817896,
0.990,0.000000,0.087161,-0.266610,-0.484390,-0.015625,-0.814722,
1.017,-0.868679,0.087405,-0.277840,-0.475844,-0.012696,-0.825709,
0.000,-0.890652,0.083743,-0.289071,-0.007080,-0.012696,-0.825709,
1.006,-0.890652,0.083743,-0.289071,-0.479018,-0.013428,-0.004883,
0.000,-0.859462,0.082278,-0.297128,-0.480483,-0.011475,-0.831080,
0.980,-0.875026,0.083499,-0.304697,-0.480483,-0.011475,-0.831080,
1.000,-0.890652,0.078860,-0.310556,-0.480239,-0.005615,-0.826441,
1.008,-0.890652,0.078860,-0.310556,-0.484390,-0.001709,-0.820337,
0.000,-0.890652,0.076907,-0.319101,-0.478042,-0.001709,-0.820337,
0.993,-0.906277,0.073244,-0.329600,-0.477798,0.000000,-0.825709,
1.009,-0.906277,0.073244,0.014161,-0.474135,0.002441,-0.835474,
0.000,-0.906277,0.066897,-0.343272,-0.474135,0.002441,-0.835474,
0.991,-0.906277,0.062746,-0.354503,-0.472915,0.004639,-0.842799,
